fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
15,40,52,42,25,28,17,17,4,23.53,68.0,60.71,34,0,19,8,11,-19.94,34.35,-67.93,0.800625744899412
12,20,55,42,31,39,24,24,7,29.17,77.42,61.54,48,0,22,7,15,-20.17,35.4,-67.96,0.7983286131075139
5,60,55,45,30,47,21,21,7,33.33,70.0,44.68,42,0,35,9,26,-19.64,34.61,-68.44,0.8035650036530845
8,30,52,45,43,54,28,28,9,32.14,65.12,51.85,56,0,41,15,26,-19.1,36.48,-70.51,0.8090464045162412
15,40,58,42,20,29,14,14,4,28.57,70.0,48.28,28,0,21,6,15,-21.35,35.1,-70.55,0.7865262903735123
5,40,52,42,35,39,23,23,6,26.09,65.71,58.97,46,0,28,12,16,-20.77,35.6,-70.68,0.7922663895731069
5,40,55,42,38,36,20,20,7,35.0,52.63,55.56,40,0,34,18,16,-19.42,35.12,-70.89,0.8057973166483531
10,30,55,42,31,35,20,20,5,25.0,64.52,57.14,40,0,26,11,15,-19.08,37.11,-71.07,0.8092239370552091
8,50,55,42,22,31,19,19,4,21.05,86.36,61.29,38,0,15,3,12,-21.93,38.22,-71.77,0.7807475247208032
8,30,52,42,32,35,24,24,6,25.0,75.0,68.57,48,0,19,8,11,-22.62,36.87,-72.19,0.7737587154431088
8,40,58,42,24,34,17,17,4,23.53,70.83,50.0,34,0,24,7,17,-20.93,37.4,-72.69,0.7906620486469782
12,20,52,42,44,46,25,25,8,32.0,56.82,54.35,50,0,40,19,21,-21.6,35.33,-72.76,0.7839637481403853
10,20,52,45,38,55,31,31,10,32.26,81.58,56.36,62,0,31,7,24,-23.33,37.79,-73.62,0.7666824120051208
8,20,55,42,35,45,27,27,6,22.22,77.14,60.0,54,0,26,8,18,-24.22,37.18,-74.27,0.7578006626759083
8,60,52,42,22,35,19,19,5,26.32,86.36,54.29,38,0,19,3,16,-23.56,38.91,-74.59,0.7643510076045293
12,60,52,42,20,31,17,17,3,17.65,85.0,54.84,34,0,17,3,14,-25.83,37.14,-74.91,0.7416809837884749
8,20,58,42,37,42,23,23,6,26.09,62.16,54.76,46,0,33,14,19,-23.48,36.59,-75.32,0.7652335502736698
5,20,55,42,49,46,30,30,10,33.33,61.22,65.22,60,0,35,19,16,-22.85,37.69,-75.63,0.7715072588836861
5,30,52,45,43,56,32,32,8,25.0,74.42,57.14,64,0,35,11,24,-23.44,39.21,-76.48,0.7656159510717541
5,30,55,42,39,55,27,27,7,25.93,69.23,49.09,54,0,40,12,28,-23.99,38.04,-76.8,0.7600823767340622
8,50,52,42,27,33,19,19,4,21.05,70.37,57.58,38,0,22,8,14,-22.69,40.16,-77.45,0.7730556462056185
12,40,55,42,27,32,17,17,5,29.41,62.96,53.12,34,0,25,10,15,-22.68,39.22,-77.64,0.7731793582572759
10,50,52,42,21,34,18,18,5,27.78,85.71,52.94,36,0,19,3,16,-24.46,40.87,-77.99,0.7554424622384157
5,60,52,42,28,36,21,21,6,28.57,75.0,58.33,42,0,22,7,15,-26.4,38.62,-78.57,0.7360036456758374
15,20,58,42,29,45,21,21,5,23.81,72.41,46.67,42,0,32,8,24,-24.47,39.71,-78.92,0.7553482812982365
5,50,52,45,31,53,25,25,8,32.0,80.65,47.17,50,0,34,6,28,-24.21,41.34,-79.37,0.7578688892511183
10,20,58,42,33,45,22,22,6,27.27,66.67,48.89,44,0,34,11,23,-24.8,39.84,-80.16,0.7520313963271796
12,40,52,42,35,35,19,19,5,26.32,54.29,54.29,38,0,32,16,16,-24.42,38.91,-80.25,0.7557912077318033
