fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
12,40,55,42,22,22,18,18,8,44.44,81.82,81.82,35,1,9,4,5,-1.89,40.02,-53.55,0.981106838241508
12,40,52,45,31,28,19,19,7,36.84,61.29,67.86,37,1,22,12,10,5.28,43.06,-53.8,1.0528246977295794
10,40,52,45,27,34,20,20,8,40.0,74.07,58.82,39,1,22,7,15,-1.89,38.66,-54.23,0.9811063731298516
5,40,52,42,33,33,24,24,6,25.0,72.73,72.73,47,1,19,9,10,0.97,41.46,-54.24,1.0096937433434223
10,40,52,42,22,23,19,19,7,36.84,86.36,82.61,37,1,8,3,5,-4.55,39.35,-54.68,0.9545254623606105
15,20,52,42,35,24,22,22,6,27.27,62.86,91.67,43,1,16,13,3,0.22,41.0,-54.96,1.002245137511651
12,40,58,42,25,18,16,16,7,43.75,64.0,88.89,31,1,12,9,3,1.78,42.43,-55.09,1.0178193610603505
15,30,55,45,30,25,19,19,7,36.84,63.33,76.0,37,1,18,11,7,3.91,44.11,-55.72,1.0390993074414945
8,60,52,42,26,30,18,18,5,27.78,69.23,60.0,35,1,21,8,13,4.48,44.88,-55.99,1.0448139180687934
5,20,55,42,47,39,27,27,10,37.04,57.45,69.23,53,1,33,20,13,8.08,47.65,-57.02,1.0807645069811536
8,30,52,42,34,32,24,24,6,25.0,70.59,75.0,47,1,19,10,9,-2.08,41.5,-57.54,0.9792008846292355
15,20,55,45,29,30,19,19,6,31.58,65.52,63.33,38,0,21,10,11,-1.17,41.28,-57.71,0.9883334340264682
8,40,55,45,27,28,20,20,8,40.0,74.07,71.43,39,1,16,7,9,1.85,45.44,-57.99,1.018545586287302
15,30,58,42,22,22,17,17,7,41.18,77.27,77.27,33,1,11,5,6,-4.31,42.2,-59.49,0.956876055594533
12,30,55,45,25,33,20,20,7,35.0,80.0,60.61,39,1,19,5,14,-6.42,45.08,-65.49,0.9357776255195716
10,30,52,42,26,28,23,23,6,26.09,88.46,82.14,45,1,9,3,6,-8.98,44.92,-65.5,0.9102315416982029
12,20,52,42,34,34,21,21,7,33.33,61.76,61.76,41,1,27,13,14,-1.13,47.83,-66.18,0.9886696791651405
15,30,58,45,23,30,17,17,5,29.41,73.91,56.67,33,1,20,6,14,-5.54,45.76,-66.53,0.9445658666024462
