ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,funding_bars,funding_carry_pct,return_pct,max_dd_pct,score,equity_multiple
10,20,52,58,46,0.8,96,23,31,9,9,5,55.56,39.13,29.03,9,9,38,14,24,21,50,358,-1.7741,-11.51,29.54,-59.63,0.8848934555620367
7,20,52,58,46,0.8,96,22,31,9,9,5,55.56,40.91,29.03,9,9,37,13,24,21,50,360,-1.7839,-12.05,29.54,-59.9,0.8795303254308905
7,20,60,66,46,0.4,96,7,15,5,5,2,40.0,71.43,33.33,5,5,13,2,11,3,22,243,-1.2077,-21.52,25.67,-59.94,0.7848482751003689
7,20,60,66,46,0.8,96,7,15,5,5,2,40.0,71.43,33.33,5,5,13,2,11,3,22,243,-1.2077,-21.52,25.67,-59.94,0.7848482751003689
10,20,52,58,42,0.8,96,23,22,9,9,5,55.56,39.13,40.91,9,9,29,14,15,21,31,381,-1.887,-12.27,29.87,-60.19,0.8773129220651578
7,20,52,58,42,0.8,96,22,22,9,9,5,55.56,40.91,40.91,9,9,28,13,15,21,31,383,-1.8968,-12.8,29.87,-60.46,0.8719957357562327
7,20,52,58,46,0.4,96,25,31,9,9,5,55.56,36.0,29.03,9,9,40,16,24,26,50,360,-1.7839,-12.05,29.54,-60.64,0.8795303254308905
10,30,52,58,46,0.4,24,25,35,10,10,5,50.0,40.0,28.57,10,10,40,15,25,25,54,248,-1.2324,-20.59,23.11,-60.89,0.7941034374001169
7,20,52,58,42,0.4,96,25,22,9,9,5,55.56,36.0,40.91,9,9,31,16,15,26,31,383,-1.8968,-12.8,29.87,-61.2,0.8719957357562327
10,20,52,58,46,0.8,48,24,28,8,8,4,50.0,33.33,28.57,8,8,36,16,20,23,44,262,-1.3015,-14.89,27.44,-61.39,0.851050670494436
7,20,52,58,46,0.8,48,23,28,8,8,4,50.0,34.78,28.57,8,8,35,15,20,24,44,264,-1.3114,-15.41,27.44,-61.69,0.8458926534864302
7,30,52,62,46,0.4,48,15,31,8,8,4,50.0,53.33,25.81,8,8,30,7,23,10,48,295,-1.4642,-20.04,25.85,-61.78,0.7995517894589332
7,30,52,62,46,0.8,48,15,31,8,8,4,50.0,53.33,25.81,8,8,30,7,23,10,48,295,-1.4642,-20.04,25.85,-61.78,0.7995517894589332
10,30,52,62,46,0.4,48,15,31,8,8,4,50.0,53.33,25.81,8,8,30,7,23,9,48,296,-1.4691,-20.05,25.86,-61.79,0.7995118118694604
10,30,52,62,46,0.8,48,15,31,8,8,4,50.0,53.33,25.81,8,8,30,7,23,9,48,296,-1.4691,-20.05,25.86,-61.79,0.7995118118694604
10,30,52,58,42,0.4,24,25,38,10,10,5,50.0,40.0,26.32,10,10,43,15,28,25,59,271,-1.3459,-21.27,23.47,-62.11,0.7873006662084423
10,20,52,58,38,0.4,96,27,21,7,7,4,57.14,25.93,33.33,7,7,35,20,15,30,32,382,-1.8919,-10.99,30.68,-62.26,0.8900585666490042
7,20,52,58,46,0.4,48,26,28,8,8,4,50.0,30.77,28.57,8,8,38,18,20,29,44,264,-1.3114,-15.41,27.44,-62.29,0.8458926534864302
7,20,52,58,38,0.8,96,21,21,7,7,4,57.14,33.33,33.33,7,7,29,14,15,22,32,388,-1.9214,-12.9,30.68,-63.05,0.8710097107895769
10,20,60,58,38,0.8,96,21,21,7,7,4,57.14,33.33,33.33,7,7,29,14,15,20,31,388,-1.9214,-12.9,30.68,-63.05,0.8710097107895768
7,30,52,62,42,0.4,48,15,28,8,8,4,50.0,53.33,28.57,8,8,27,7,20,10,41,318,-1.5775,-20.73,26.49,-63.09,0.7927023443823688
7,30,52,62,42,0.8,48,15,28,8,8,4,50.0,53.33,28.57,8,8,27,7,20,10,41,318,-1.5775,-20.73,26.49,-63.09,0.7927023443823688
10,30,52,62,42,0.4,48,15,28,8,8,4,50.0,53.33,28.57,8,8,27,7,20,9,41,319,-1.5824,-20.73,26.49,-63.09,0.7926627092651496
10,30,52,62,42,0.8,48,15,28,8,8,4,50.0,53.33,28.57,8,8,27,7,20,9,41,319,-1.5824,-20.73,26.49,-63.09,0.7926627092651496
10,20,60,58,38,0.4,96,23,21,7,7,4,57.14,30.43,33.33,7,7,31,16,15,23,31,388,-1.9214,-12.9,30.68,-63.48,0.8710097107895768
7,30,60,58,38,0.8,96,18,21,8,8,4,50.0,44.44,38.1,8,8,24,10,14,17,29,423,-2.0928,-15.26,30.68,-63.51,0.8473812336098023
7,20,52,58,38,0.4,96,24,21,7,7,4,57.14,29.17,33.33,7,7,32,17,15,28,32,388,-1.9214,-12.9,30.68,-63.68,0.8710097107895769
7,30,60,58,42,0.8,96,20,22,10,10,5,50.0,50.0,45.45,10,10,23,10,13,16,28,475,-2.3471,-17.62,29.97,-63.81,0.8238467655185092
