ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,30,60,62,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
7,30,60,62,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,52,58,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,52,58,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,52,58,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,52,62,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,52,62,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,52,62,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,60,58,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,60,58,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,60,58,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,60,62,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,60,62,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,60,62,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
10,30,52,58,42,0.8,96,10,10,10,10,6,60.0,100.0,100.0,10,10,0,0,0,0,0,8.84,8.21,-1.02,1.0883793276067442
10,20,60,66,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.89,2.48,-1.08,1.018926413005653
7,30,60,58,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
7,30,60,58,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
7,30,60,58,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
7,30,60,62,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
7,30,60,62,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
7,30,60,62,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,52,58,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,52,58,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,52,58,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,52,62,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,52,62,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,52,62,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,60,58,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,60,58,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,60,58,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,60,62,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,60,62,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
10,30,60,62,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,2.52,-1.17,1.0185053976380056
7,30,60,58,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
7,30,60,58,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
7,30,60,58,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
7,30,60,62,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
7,30,60,62,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
7,30,60,62,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,30,52,58,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,30,52,58,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,30,52,58,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
10,30,52,62,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,2.52,-1.22,1.0180362966946928
