ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,20,52,58,38,0.8,96,21,21,7,7,4,57.14,33.33,33.33,7,7,29,14,15,21,32,-11.92,29.92,-61.16,0.8808035277349473
10,20,60,58,38,0.8,96,21,21,7,7,4,57.14,33.33,33.33,7,7,29,14,15,20,31,-11.92,29.92,-61.16,0.8808035277349473
7,20,52,58,46,0.4,48,26,28,8,8,4,50.0,30.77,28.57,8,8,38,18,20,29,44,-14.96,27.07,-61.4,0.8503664376407821
7,30,52,58,42,0.4,24,25,38,10,10,5,50.0,40.0,26.32,10,10,43,15,28,21,59,-20.99,23.22,-61.53,0.7901248773787916
10,30,52,58,42,0.4,24,25,38,10,10,5,50.0,40.0,26.32,10,10,43,15,28,24,59,-20.99,23.22,-61.53,0.7901248773787916
7,30,60,58,38,0.8,96,18,21,8,8,4,50.0,44.44,38.1,8,8,24,10,14,17,29,-14.24,29.92,-61.58,0.8575540057637018
10,20,60,58,38,0.4,96,23,21,7,7,4,57.14,30.43,33.33,7,7,31,16,15,23,31,-11.92,29.92,-61.6,0.8808035277349473
7,20,52,58,38,0.4,96,24,21,7,7,4,57.14,29.17,33.33,7,7,32,17,15,28,32,-11.92,29.92,-61.79,0.8808035277349473
7,30,52,62,42,0.4,48,15,28,8,8,4,50.0,53.33,28.57,8,8,27,7,20,10,41,-20.1,26.18,-62.09,0.7989521051118202
7,30,52,62,42,0.8,48,15,28,8,8,4,50.0,53.33,28.57,8,8,27,7,20,10,41,-20.1,26.18,-62.09,0.7989521051118202
10,30,52,62,42,0.4,48,15,28,8,8,4,50.0,53.33,28.57,8,8,27,7,20,8,41,-20.1,26.18,-62.09,0.7989521051118202
10,30,52,62,42,0.8,48,15,28,8,8,4,50.0,53.33,28.57,8,8,27,7,20,8,41,-20.1,26.18,-62.09,0.7989521051118202
7,30,60,58,38,0.4,96,20,21,8,8,4,50.0,40.0,38.1,8,8,26,12,14,21,29,-14.24,29.92,-62.25,0.8575540057637018
7,30,60,58,42,0.8,96,21,22,10,10,5,50.0,47.62,45.45,10,10,24,11,13,18,28,-16.52,29.4,-62.39,0.8347508968704227
7,20,60,58,38,0.8,96,21,21,8,8,4,50.0,38.1,38.1,8,8,27,13,14,21,30,-14.24,29.92,-62.54,0.8575540057637018
10,20,60,58,46,0.8,96,23,26,7,7,4,57.14,30.43,26.92,7,7,36,16,20,23,42,-13.93,28.79,-62.57,0.860691711381813
10,20,52,58,46,0.4,96,27,26,7,7,4,57.14,25.93,26.92,7,7,40,20,20,30,42,-13.41,28.79,-62.73,0.8658631464066374
10,20,60,58,42,0.8,96,23,17,7,7,4,57.14,30.43,41.18,7,7,27,16,11,23,23,-14.57,29.08,-62.85,0.8542888505106574
10,20,60,58,46,0.4,96,25,26,7,7,4,57.14,28.0,26.92,7,7,38,18,20,27,42,-13.93,28.79,-62.93,0.860691711381813
7,30,60,58,42,0.4,96,23,22,10,10,5,50.0,43.48,45.45,10,10,26,13,13,22,28,-16.52,29.4,-63.01,0.8347508968704227
10,20,52,58,42,0.4,96,27,17,7,7,4,57.14,25.93,41.18,7,7,31,20,11,30,23,-14.06,29.08,-63.01,0.8594218141774677
7,20,60,58,38,0.4,96,23,21,8,8,4,50.0,34.78,38.1,8,8,29,15,14,25,30,-14.24,29.92,-63.03,0.8575540057637018
10,20,60,58,42,0.4,96,25,17,7,7,4,57.14,28.0,41.18,7,7,29,18,11,27,23,-14.57,29.08,-63.21,0.8542888505106574
7,20,52,62,46,0.4,48,12,20,6,6,2,33.33,50.0,30.0,6,6,20,6,14,9,31,-20.39,27.07,-63.87,0.7961438864305571
7,20,52,62,46,0.8,48,12,20,6,6,2,33.33,50.0,30.0,6,6,20,6,14,9,31,-20.39,27.07,-63.87,0.7961438864305571
10,20,52,62,46,0.4,48,12,20,6,6,2,33.33,50.0,30.0,6,6,20,6,14,8,31,-20.39,27.07,-63.87,0.7961438864305571
10,20,52,62,46,0.8,48,12,20,6,6,2,33.33,50.0,30.0,6,6,20,6,14,8,31,-20.39,27.07,-63.87,0.7961438864305571
7,30,52,58,42,0.4,96,25,21,10,10,6,60.0,40.0,47.62,10,10,27,15,12,21,26,-19.42,27.4,-63.92,0.8057866032114956
10,30,52,58,42,0.4,96,25,21,10,10,6,60.0,40.0,47.62,10,10,27,15,12,24,26,-19.42,27.4,-63.92,0.8057866032114956
7,20,52,62,46,0.4,96,12,17,6,6,3,50.0,50.0,35.29,6,6,18,6,12,9,25,-19.13,28.53,-64.1,0.808738409640811
7,20,52,62,46,0.8,96,12,17,6,6,3,50.0,50.0,35.29,6,6,18,6,12,9,25,-19.13,28.53,-64.1,0.808738409640811
10,20,52,62,46,0.4,96,12,17,6,6,3,50.0,50.0,35.29,6,6,18,6,12,8,25,-19.13,28.53,-64.1,0.808738409640811
10,20,52,62,46,0.8,96,12,17,6,6,3,50.0,50.0,35.29,6,6,18,6,12,8,25,-19.13,28.53,-64.1,0.808738409640811
7,20,52,62,42,0.4,48,12,16,6,6,2,33.33,50.0,37.5,6,6,16,6,10,9,22,-20.98,27.37,-64.44,0.7902212099706526
7,20,52,62,42,0.8,48,12,16,6,6,2,33.33,50.0,37.5,6,6,16,6,10,9,22,-20.98,27.37,-64.44,0.7902212099706526
