ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,20,60,66,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.33,2.34,-0.47,1.0233261029896716
7,30,60,62,46,0.8,48,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,6.94,6.37,-0.71,1.0693715695856336
7,30,60,62,46,0.8,96,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,6.94,6.37,-0.71,1.0693715695856336
7,20,60,62,38,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,5.03,4.82,-0.75,1.05032117436978
7,20,52,66,42,0.8,24,4,5,4,4,2,50.0,100.0,80.0,4,4,1,0,1,0,2,5.3,4.26,-0.82,1.0529712712942783
7,30,52,62,42,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,4.46,4.4,-0.82,1.0446000177565582
10,30,52,62,42,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,4.46,4.4,-0.82,1.0446000177565582
7,30,60,58,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
7,30,60,58,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
7,30,60,58,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
7,30,60,62,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
7,30,60,62,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
7,30,60,62,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,52,58,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,52,58,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,52,58,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,52,62,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,52,62,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,52,62,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,60,58,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,60,58,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,60,58,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,60,62,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,60,62,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
10,30,60,62,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,2.62,-0.94,1.0220019378804672
7,20,52,66,38,0.8,24,4,5,4,4,2,50.0,100.0,80.0,4,4,1,0,1,0,2,5.39,4.46,-0.97,1.0538536768016407
7,30,60,58,42,0.8,96,9,9,9,9,5,55.56,100.0,100.0,9,9,0,0,0,0,0,8.01,7.69,-1.21,1.0801176784907003
10,30,60,58,38,0.8,24,11,7,7,7,4,57.14,63.64,100.0,7,7,4,4,0,0,0,9.73,4.69,-1.36,1.097250540753834
7,30,60,58,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
7,30,60,58,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
7,30,60,58,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
7,30,60,62,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
7,30,60,62,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
7,30,60,62,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,52,58,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,52,58,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,52,58,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,52,62,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,52,62,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,52,62,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,60,58,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,60,58,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,60,58,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,60,62,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,60,62,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
10,30,60,62,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,2.62,-1.38,1.0175728301350515
7,30,60,58,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
7,30,60,58,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
7,30,60,58,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
7,30,60,62,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
7,30,60,62,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
7,30,60,62,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,30,52,58,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,30,52,58,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,30,52,58,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,30,52,62,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,30,52,62,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,30,52,62,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,30,60,58,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,30,60,58,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,30,60,58,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
10,30,60,62,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,2.62,-1.43,1.0171032834752833
