ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,20,60,66,38,1.2,24,2,4,2,2,1,50.0,100.0,50.0,2,2,2,0,2,0,4,2.02,6.83,-8.68,1.0202185309947402
10,20,52,66,42,1.2,24,2,4,2,2,1,50.0,100.0,50.0,2,2,2,0,2,0,6,2.02,6.83,-8.68,1.0202185309947402
10,20,60,66,38,1.2,24,2,4,2,2,1,50.0,100.0,50.0,2,2,2,0,2,0,4,2.02,6.83,-8.68,1.0202185309947402
10,30,52,66,38,1.2,24,2,4,2,2,1,50.0,100.0,50.0,2,2,2,0,2,0,4,2.02,6.83,-8.68,1.0202185309947402
10,30,52,66,42,1.2,24,2,4,2,2,1,50.0,100.0,50.0,2,2,2,0,2,0,5,2.02,6.83,-8.68,1.0202185309947402
10,30,52,66,46,0.4,48,6,7,4,4,3,75.0,66.67,57.14,4,4,5,2,3,1,6,5.84,6.41,-8.99,1.0584369248478667
10,30,52,66,46,0.4,96,6,7,4,4,3,75.0,66.67,57.14,4,4,5,2,3,1,6,5.84,6.41,-8.99,1.0584369248478667
10,30,52,66,42,0.8,24,7,5,4,4,3,75.0,57.14,80.0,4,4,4,3,1,3,4,5.85,6.24,-9.07,1.0585085462959205
7,20,52,66,42,1.2,24,2,5,2,2,1,50.0,100.0,40.0,2,2,3,0,3,0,7,2.02,6.83,-9.18,1.0202185309947402
7,20,60,66,42,1.2,24,2,5,2,2,1,50.0,100.0,40.0,2,2,3,0,3,0,7,2.02,6.83,-9.18,1.0202185309947402
10,20,60,66,42,1.2,24,2,5,2,2,1,50.0,100.0,40.0,2,2,3,0,3,0,7,2.02,6.83,-9.18,1.0202185309947402
10,30,52,62,38,1.2,24,7,5,4,4,2,50.0,57.14,80.0,4,4,4,3,1,1,3,6.13,6.74,-9.39,1.0612837304857305
10,30,52,62,42,1.2,24,7,5,4,4,2,50.0,57.14,80.0,4,4,4,3,1,1,4,6.13,6.74,-9.39,1.0612837304857305
10,30,60,58,38,1.2,24,8,3,3,3,2,66.67,37.5,100.0,3,3,5,5,0,6,1,6.55,5.48,-9.39,1.0655419994025161
10,30,60,58,38,1.2,48,8,3,3,3,2,66.67,37.5,100.0,3,3,5,5,0,6,0,6.55,5.48,-9.39,1.0655419994025161
10,30,60,58,38,1.2,96,8,3,3,3,2,66.67,37.5,100.0,3,3,5,5,0,6,0,6.55,5.48,-9.39,1.0655419994025161
10,30,60,58,42,1.2,24,8,3,3,3,2,66.67,37.5,100.0,3,3,5,5,0,6,2,6.55,5.48,-9.39,1.0655419994025161
10,30,60,58,42,1.2,48,8,3,3,3,2,66.67,37.5,100.0,3,3,5,5,0,6,1,6.55,5.48,-9.39,1.0655419994025161
10,30,60,58,42,1.2,96,8,3,3,3,2,66.67,37.5,100.0,3,3,5,5,0,6,1,6.55,5.48,-9.39,1.0655419994025161
10,20,60,62,42,0.8,24,13,18,8,8,5,62.5,61.54,44.44,8,8,15,5,10,7,25,7.98,7.43,-9.48,1.0798241583975523
7,30,52,66,38,0.8,96,5,4,4,4,4,100.0,80.0,100.0,4,4,1,1,0,2,0,7.64,11.77,-9.49,1.0763727861294998
10,20,52,66,38,0.8,24,4,6,3,3,2,66.67,75.0,50.0,3,3,4,1,3,1,8,3.05,5.29,-9.56,1.0304631564093683
7,30,52,66,38,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,4.42,11.77,-9.7,1.0441985970790257
7,30,52,66,42,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,1,4.42,11.77,-9.7,1.0441985970790257
10,30,52,66,38,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,4.42,11.77,-9.7,1.0441985970790257
10,30,52,66,42,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,1,4.42,11.77,-9.7,1.0441985970790257
10,20,52,62,38,0.8,24,14,14,7,7,5,71.43,50.0,50.0,7,7,14,7,7,10,18,9.18,7.43,-9.74,1.0917500224638659
10,30,52,66,46,0.4,24,6,10,4,4,3,75.0,66.67,40.0,4,4,8,2,6,1,12,5.84,6.41,-9.85,1.0584369248478667
10,30,60,62,38,0.8,24,13,16,8,8,5,62.5,61.54,50.0,8,8,13,5,8,6,21,7.35,7.45,-9.86,1.073546701356898
10,20,52,66,42,0.8,24,4,7,3,3,2,66.67,75.0,42.86,3,3,5,1,4,1,11,3.05,5.29,-9.91,1.0304631564093683
7,30,60,66,38,0.8,48,5,4,4,4,3,75.0,80.0,100.0,4,4,1,1,0,2,0,5.25,10.15,-9.94,1.052484305737363
7,30,60,66,38,0.8,96,5,4,4,4,3,75.0,80.0,100.0,4,4,1,1,0,2,0,5.25,10.15,-9.94,1.052484305737363
10,30,60,62,42,0.8,24,13,17,8,8,5,62.5,61.54,47.06,8,8,14,5,9,6,23,7.27,7.43,-10.06,1.0727223182495564
7,30,52,62,46,1.2,24,5,6,4,4,2,50.0,80.0,66.67,4,4,3,1,2,2,6,4.45,8.48,-10.39,1.0444888763883446
7,30,52,62,46,1.2,48,5,6,4,4,2,50.0,80.0,66.67,4,4,3,1,2,2,4,4.45,8.48,-10.39,1.0444888763883446
7,30,52,62,46,1.2,96,5,6,4,4,2,50.0,80.0,66.67,4,4,3,1,2,2,4,4.45,8.48,-10.39,1.0444888763883446
7,30,60,58,46,1.2,24,6,4,3,3,2,66.67,50.0,75.0,3,3,4,3,1,6,3,4.89,5.48,-10.43,1.0489083145088116
7,30,60,58,46,1.2,48,6,4,3,3,2,66.67,50.0,75.0,3,3,4,3,1,6,2,4.89,5.48,-10.43,1.0489083145088116
