ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,20,52,62,42,1.2,24,9,27,4,4,2,50.0,44.44,14.81,4,4,28,5,23,6,47,-2.31,11.74,-28.99,0.9768609159352338
10,20,60,62,42,1.2,24,10,27,4,4,2,50.0,40.0,14.81,4,4,29,6,23,7,47,-2.31,11.74,-29.66,0.9768609159352338
10,20,60,66,42,1.2,24,6,21,3,3,1,33.33,50.0,14.29,3,3,21,3,18,4,36,-4.15,11.74,-30.03,0.9584516399155959
10,20,60,66,46,1.2,24,6,23,3,3,1,33.33,50.0,13.04,3,3,23,3,20,4,40,-4.15,11.74,-30.09,0.9584516399155959
10,30,52,66,38,1.2,24,6,21,4,4,1,25.0,66.67,19.05,4,4,19,2,17,3,36,-7.78,11.74,-30.92,0.9221526141309606
10,30,52,66,42,1.2,24,6,21,4,4,1,25.0,66.67,19.05,4,4,19,2,17,3,36,-7.78,11.74,-30.92,0.9221526141309606
7,20,60,66,38,1.2,24,6,22,4,4,1,25.0,66.67,18.18,4,4,20,2,18,3,37,-7.78,11.74,-30.96,0.9221526141309606
7,30,60,66,38,1.2,24,6,22,4,4,1,25.0,66.67,18.18,4,4,20,2,18,2,37,-7.78,11.74,-30.96,0.9221526141309606
7,30,60,66,42,1.2,24,6,22,4,4,1,25.0,66.67,18.18,4,4,20,2,18,2,37,-7.78,11.74,-30.96,0.9221526141309606
10,30,60,66,38,1.2,24,6,22,4,4,1,25.0,66.67,18.18,4,4,20,2,18,3,37,-7.78,11.74,-30.96,0.9221526141309606
10,30,60,66,42,1.2,24,6,22,4,4,1,25.0,66.67,18.18,4,4,20,2,18,3,37,-7.78,11.74,-30.96,0.9221526141309606
10,30,52,66,46,1.2,24,6,23,4,4,1,25.0,66.67,17.39,4,4,21,2,19,3,40,-7.78,11.74,-31.0,0.9221526141309606
10,30,60,58,42,1.2,48,17,44,9,9,5,55.56,52.94,20.45,9,9,43,8,35,8,71,-0.21,16.47,-31.01,0.9979440041857548
7,30,60,66,46,1.2,24,6,24,4,4,1,25.0,66.67,16.67,4,4,22,2,20,2,41,-7.78,11.74,-31.04,0.9221526141309606
10,30,60,66,46,1.2,24,6,24,4,4,1,25.0,66.67,16.67,4,4,22,2,20,3,41,-7.78,11.74,-31.04,0.9221526141309606
7,20,60,58,46,1.2,24,16,36,9,9,5,55.56,56.25,25.0,9,9,34,7,27,13,58,-6.48,12.18,-31.41,0.9351832786140587
10,30,52,62,46,1.2,24,13,43,6,6,3,50.0,46.15,13.95,6,6,44,7,37,9,77,-2.48,13.97,-31.62,0.975195228559842
7,30,60,62,46,1.2,24,13,44,6,6,3,50.0,46.15,13.64,6,6,45,7,38,12,78,-2.48,13.97,-31.64,0.975195228559842
10,30,60,62,46,1.2,24,13,44,6,6,3,50.0,46.15,13.64,6,6,45,7,38,9,77,-2.48,13.97,-31.64,0.975195228559842
7,20,60,62,38,1.2,24,10,28,5,5,2,40.0,50.0,17.86,5,5,28,5,23,7,47,-5.95,11.74,-31.65,0.9404892972459031
10,30,52,58,46,1.2,48,19,56,8,8,5,62.5,42.11,14.29,8,8,59,11,48,14,98,0.93,16.47,-31.81,1.0093222672187612
7,20,60,62,46,1.2,24,10,27,5,5,2,40.0,50.0,18.52,5,5,27,5,22,7,46,-6.58,11.74,-32.24,0.9342256839666941
7,20,60,66,42,1.2,24,6,23,4,4,1,25.0,66.67,17.39,4,4,21,2,19,3,39,-9.02,11.74,-32.24,0.9098132720929802
